is_left_footed,game_away,is_endgame,is_start,time_norm,distance,angle,is_left_side,has_previous_attempts,wind_speed,precipitation_probability,resultat
0,0,0,0,0.26,41,18,1,1,7.79,0.61,1
0,0,1,0,1.0,28,2,0,1,7.79,0.61,1
0,0,1,0,1.0,44,51,0,1,7.79,0.61,0
0,1,0,0,0.51,9,0,1,0,7.79,0.61,1
0,1,0,0,0.82,30,37,1,1,7.79,0.61,0
0,1,1,0,1.0,6,9,0,1,7.79,0.61,1
0,0,0,0,0.09,40,53,1,0,2.69,0.0,0
0,0,0,0,0.46,40,53,1,1,2.69,0.0,1
0,0,0,0,0.63,12,14,0,1,2.69,0.0,1
0,0,1,0,1.0,9,13,0,1,2.69,0.0,1
0,0,1,0,1.0,10,17,1,1,2.69,0.0,1
0,1,1,0,1.0,37,45,0,0,2.69,0.0,1
0,1,1,0,1.0,42,19,0,1,2.69,0.0,1
0,0,0,0,0.15,9,6,1,0,10.37,1.0,1
0,0,0,0,0.45,42,55,1,1,10.37,1.0,1
0,0,0,0,0.81,23,40,0,1,10.37,1.0,1
0,0,0,0,0.92,13,13,1,1,10.37,1.0,1
0,0,1,0,1.0,33,0,1,1,10.37,1.0,1
0,0,1,0,1.0,25,50,0,1,10.37,1.0,1
0,1,0,0,0.56,26,40,1,0,10.37,1.0,1
0,1,0,0,0.62,45,49,0,1,10.37,1.0,0
0,1,1,0,1.0,8,30,0,1,10.37,1.0,1
1,0,0,1,0.04,36,23,1,0,2.7,0.0,1
1,0,0,0,0.83,30,45,0,1,2.7,0.0,1
1,0,1,0,0.98,19,43,1,1,2.7,0.0,1
1,0,1,0,1.0,39,36,0,1,2.7,0.0,1
0,1,0,0,0.17,30,42,0,0,2.7,0.0,1
0,1,0,0,0.4,39,27,1,1,2.7,0.0,1
0,1,0,0,0.46,7,8,0,1,2.7,0.0,1
0,1,0,0,0.53,40,39,1,1,2.7,0.0,0
0,1,0,0,0.86,45,25,0,1,2.7,0.0,0
0,1,1,0,1.0,35,33,1,0,2.7,0.0,1
0,1,1,0,1.0,22,39,1,1,2.7,0.0,1
0,0,0,0,0.22,11,5,0,0,9.39,1.0,1
0,0,0,0,0.31,33,39,1,1,9.39,1.0,1
0,0,0,0,0.49,28,19,1,1,9.39,1.0,1
0,0,0,0,0.58,28,21,1,1,9.39,1.0,0
0,0,0,0,0.77,10,0,1,1,9.39,1.0,1
0,0,0,0,0.9,25,37,1,0,9.39,1.0,1
0,0,1,0,1.0,46,34,1,0,9.39,1.0,0
0,0,1,0,1.0,22,36,0,1,9.39,1.0,1
0,1,0,0,0.07,20,45,1,0,9.39,1.0,1
0,1,0,0,0.14,31,38,0,1,9.39,1.0,0
0,1,0,0,0.35,35,46,1,1,9.39,1.0,1
0,1,1,0,1.0,40,47,0,1,9.39,1.0,1
0,1,1,0,1.0,41,53,0,1,9.39,1.0,0
0,0,0,0,0.22,13,13,1,0,4.24,0.0,1
0,0,0,0,0.68,40,55,1,1,4.24,0.0,1
1,0,1,0,1.0,24,38,0,1,4.24,0.0,1
0,1,0,0,0.12,28,39,1,0,4.24,0.0,1
0,1,0,0,0.42,25,9,1,1,4.24,0.0,1
0,1,1,0,1.0,34,37,1,1,4.24,0.0,1
0,1,1,0,1.0,47,20,0,1,4.24,0.0,0
0,1,1,0,1.0,35,44,1,1,4.24,0.0,1
0,0,0,0,0.1,37,46,1,0,11.12,1.0,0
0,0,0,0,0.32,33,41,1,1,11.12,1.0,1
0,0,0,0,0.88,13,9,1,1,11.12,1.0,1
0,0,1,0,0.96,23,29,0,1,11.12,1.0,1
0,0,1,0,1.0,28,41,0,0,11.12,1.0,0
0,0,1,0,1.0,17,40,1,1,11.12,1.0,1
0,1,0,1,0.04,19,47,0,0,11.12,1.0,1
0,1,0,0,0.15,49,4,0,1,11.12,1.0,1
0,1,0,0,0.19,53,15,0,1,11.12,1.0,0
0,1,1,0,1.0,30,40,1,0,11.12,1.0,1
0,0,0,0,0.28,42,27,0,0,4.19,0.0,1
0,0,0,0,0.32,42,27,1,1,4.19,0.0,0
0,0,0,0,0.33,13,29,0,1,4.19,0.0,1
0,0,0,0,0.44,18,45,1,1,4.19,0.0,1
0,0,0,0,0.5,31,4,1,1,4.19,0.0,1
0,0,1,0,1.0,22,56,0,1,4.19,0.0,1
0,0,1,0,1.0,40,10,1,1,4.19,0.0,1
0,1,0,0,0.09,41,52,0,0,4.19,0.0,1
0,1,0,0,0.56,14,30,1,0,4.19,0.0,1
0,1,0,0,0.68,38,51,1,1,4.19,0.0,1
0,0,0,0,0.25,10,17,1,0,7.83,1.0,1
0,0,0,0,0.87,36,16,0,1,7.83,1.0,1
0,0,1,0,1.0,30,41,1,1,7.83,1.0,1
0,1,0,0,0.27,25,45,0,0,7.83,1.0,1
0,1,0,0,0.62,38,7,1,1,7.83,1.0,1
0,1,1,0,1.0,29,49,1,1,7.83,1.0,1
0,1,1,0,1.0,40,25,1,1,7.83,1.0,1
0,0,1,0,1.0,11,5,0,0,2.28,0.0,1
0,0,1,0,1.0,34,36,1,1,2.28,0.0,0
0,0,1,0,1.0,33,69,0,1,2.28,0.0,0
0,0,1,0,1.0,35,45,0,0,2.28,0.0,1
0,0,1,0,1.0,9,6,0,1,2.28,0.0,1
0,0,1,0,1.0,19,35,0,1,2.28,0.0,1
1,1,0,0,0.14,22,5,1,0,2.28,0.0,1
0,0,0,0,0.14,48,26,1,0,13.22,1.0,1
0,0,0,0,0.53,30,0,1,1,13.22,1.0,1
0,0,1,0,1.0,28,0,1,1,13.22,1.0,1
0,1,0,0,0.18,9,13,0,0,13.22,1.0,1
0,1,0,0,0.27,27,31,1,1,13.22,1.0,1
0,1,0,0,0.39,38,29,0,1,13.22,1.0,0
0,1,0,0,0.49,6,9,0,1,13.22,1.0,1
0,1,0,0,0.93,42,28,0,1,13.22,1.0,0
0,1,1,0,1.0,42,15,0,1,13.22,1.0,1
0,0,0,0,0.27,46,20,1,0,1.39,0.0,1
0,0,0,0,0.31,45,13,0,1,1.39,0.0,1
0,0,0,0,0.36,51,0,1,1,1.39,0.0,1
0,0,0,0,0.4,26,29,1,1,1.39,0.0,1
0,1,0,0,0.18,39,40,0,0,1.39,0.0,0
0,1,0,0,0.57,37,54,1,1,1.39,0.0,1
0,1,1,0,1.0,35,49,0,1,1.39,0.0,1
0,1,1,0,1.0,56,27,0,1,1.39,0.0,0
0,0,0,0,0.09,27,22,1,0,8.79,1.0,1
0,0,0,0,0.14,17,21,1,1,8.79,1.0,1
0,0,0,0,0.22,27,4,0,1,8.79,1.0,1
0,0,0,0,0.28,39,54,1,1,8.79,1.0,0
1,0,0,0,0.86,10,6,1,0,8.79,1.0,1
1,0,1,0,0.94,21,51,0,1,8.79,1.0,1
1,0,1,0,1.0,47,23,0,1,8.79,1.0,1
1,0,1,0,1.0,21,29,1,1,8.79,1.0,1
0,1,0,0,0.23,19,47,0,0,8.79,1.0,1
0,1,0,0,0.59,32,44,0,1,8.79,1.0,0
0,1,1,0,1.0,26,51,1,0,8.79,1.0,1
1,0,0,0,0.14,43,53,0,0,0.65,0.0,0
1,0,0,0,0.4,41,53,1,1,0.65,0.0,0
0,0,0,0,0.9,18,41,1,0,0.65,0.0,1
0,0,1,0,1.0,28,6,0,1,0.65,0.0,1
0,0,1,0,1.0,38,23,1,1,0.65,0.0,1
1,1,0,0,0.11,18,16,1,0,0.65,0.0,1
1,1,0,0,0.17,27,42,0,1,0.65,0.0,1
1,1,0,0,0.48,33,2,0,1,0.65,0.0,1
0,0,0,0,0.13,46,15,0,0,2.41,0.0,1
0,0,0,0,0.2,43,19,0,1,2.41,0.0,1
0,0,0,0,0.5,30,34,1,1,2.41,0.0,1
0,1,0,0,0.17,18,6,0,0,2.41,0.0,1
0,1,1,0,1.0,11,27,1,1,2.41,0.0,1
0,1,1,0,1.0,18,38,1,1,2.41,0.0,1
0,0,0,0,0.1,40,51,1,0,1.48,0.0,1
0,0,0,0,0.22,10,17,1,1,1.48,0.0,1
0,0,0,0,0.28,19,35,0,1,1.48,0.0,1
0,0,0,0,0.51,36,44,1,1,1.48,0.0,1
0,0,0,0,0.61,9,18,0,1,1.48,0.0,1
0,0,1,0,1.0,13,27,1,0,1.48,0.0,1
0,1,0,0,0.32,36,39,1,0,1.48,0.0,1
0,1,0,0,0.39,34,36,0,1,1.48,0.0,0
0,1,1,0,1.0,40,55,0,0,1.48,0.0,1
0,0,0,0,0.28,39,48,1,0,5.62,0.47,1
0,0,0,0,0.39,43,51,1,1,5.62,0.47,0
0,0,1,0,1.0,19,43,0,1,5.62,0.47,1
1,0,1,0,1.0,18,38,0,0,5.62,0.47,1
0,1,0,0,0.43,38,40,0,0,5.62,0.47,0
0,1,0,0,0.64,45,50,0,1,5.62,0.47,1
0,1,1,0,0.98,41,43,0,1,5.62,0.47,0
0,1,1,0,1.0,19,43,0,1,5.62,0.47,1
0,1,1,0,1.0,18,41,0,1,5.62,0.47,1
0,1,1,0,1.0,44,45,1,1,5.62,0.47,1
0,0,0,0,0.15,41,53,0,0,3.21,0.84,0
0,0,0,0,0.41,8,0,1,1,3.21,0.84,1
0,0,0,0,0.52,33,27,1,1,3.21,0.84,1
0,0,1,0,1.0,41,53,0,1,3.21,0.84,1
0,0,1,0,1.0,40,55,0,1,3.21,0.84,1
0,1,0,0,0.25,30,41,0,0,3.21,0.84,1
0,1,0,0,0.3,40,48,1,1,3.21,0.84,1
0,1,0,0,0.38,33,41,1,1,3.21,0.84,1
0,1,0,0,0.79,12,14,1,1,3.21,0.84,1
0,1,0,0,0.93,42,54,0,1,3.21,0.84,1
0,1,1,0,1.0,42,54,0,1,3.21,0.84,0
0,1,1,0,1.0,41,49,0,1,3.21,0.84,1
0,1,1,0,1.0,31,38,0,0,3.21,0.84,1
0,0,0,0,0.19,48,37,1,0,1.28,0.0,1
0,0,0,0,0.27,14,17,0,1,1.28,0.0,1
0,0,0,0,0.36,46,19,0,1,1.28,0.0,0
0,0,0,0,0.79,13,9,0,1,1.28,0.0,1
0,0,0,0,0.9,45,35,1,1,1.28,0.0,0
0,0,1,0,1.0,34,36,0,1,1.28,0.0,1
0,0,1,0,1.0,22,36,1,1,1.28,0.0,1
0,0,1,0,1.0,47,42,0,1,1.28,0.0,0
0,0,1,0,1.0,48,29,1,0,1.28,0.0,0
0,1,0,0,0.46,14,30,1,0,1.28,0.0,1
0,1,0,0,0.5,40,56,0,1,1.28,0.0,1
0,1,0,0,0.85,39,54,1,1,1.28,0.0,1
0,1,1,0,1.0,42,17,0,0,1.28,0.0,1
1,0,0,0,0.29,19,54,0,0,11.08,1.0,1
1,0,0,0,0.59,37,47,1,1,11.08,1.0,1
1,0,0,0,0.93,33,43,1,1,11.08,1.0,1
1,0,1,0,1.0,43,53,1,1,11.08,1.0,1
1,0,1,0,1.0,40,30,1,1,11.08,1.0,1
0,1,0,0,0.11,25,42,1,0,11.08,1.0,1
0,1,0,0,0.45,9,27,0,1,11.08,1.0,1
0,1,0,0,0.8,35,18,1,1,11.08,1.0,1
0,1,1,0,1.0,38,25,0,1,11.08,1.0,1
0,1,1,0,1.0,39,46,1,1,11.08,1.0,0
0,0,0,0,0.08,10,6,0,0,4.42,0.81,1
0,0,0,0,0.19,21,53,1,1,4.42,0.81,1
0,0,0,0,0.26,15,42,1,1,4.42,0.81,1
0,0,0,0,0.39,32,41,0,1,4.42,0.81,1
0,0,0,0,0.48,18,19,1,1,4.42,0.81,1
1,0,1,0,0.99,28,42,1,0,4.42,0.81,1
1,0,1,0,1.0,23,52,0,1,4.42,0.81,1
1,0,1,0,1.0,41,15,1,1,4.42,0.81,1
0,1,0,1,0.05,35,70,0,0,4.42,0.81,0
0,1,0,0,0.15,42,52,0,1,4.42,0.81,1
0,1,0,0,0.33,43,48,0,1,4.42,0.81,1
0,1,0,0,0.44,35,0,1,1,4.42,0.81,1
0,1,0,0,0.87,25,5,1,1,4.42,0.81,1
0,1,1,0,0.95,26,0,1,0,4.42,0.81,1
0,1,1,0,1.0,43,52,1,1,4.42,0.81,0
0,1,1,0,1.0,44,45,1,1,4.42,0.81,1
0,0,0,0,0.2,40,51,1,0,7.06,0.0,0
0,0,0,0,0.55,37,47,0,1,7.06,0.0,1
0,0,0,0,0.86,34,43,1,1,7.06,0.0,0
0,0,1,0,1.0,48,33,0,1,7.06,0.0,0
0,0,1,0,1.0,33,43,1,1,7.06,0.0,1
0,0,1,0,1.0,39,54,1,1,7.06,0.0,1
0,1,0,0,0.43,44,37,0,0,7.06,0.0,1
0,1,0,0,0.51,36,39,1,1,7.06,0.0,1
0,1,0,0,0.8,37,47,0,1,7.06,0.0,0
0,1,1,0,0.99,33,41,1,1,7.06,0.0,0
0,1,1,0,1.0,43,49,1,1,7.06,0.0,1
0,1,1,0,1.0,43,36,0,1,7.06,0.0,1
0,1,1,0,1.0,49,0,1,1,7.06,0.0,1
0,0,0,0,0.25,25,47,1,0,5.85,0.0,1
0,0,0,0,0.3,38,55,0,1,5.85,0.0,0
0,0,0,0,0.35,42,54,1,1,5.85,0.0,0
0,0,0,0,0.85,12,24,1,1,5.85,0.0,1
0,0,0,0,0.93,12,5,1,1,5.85,0.0,1
0,0,1,0,1.0,12,31,1,1,5.85,0.0,1
0,0,1,0,1.0,39,54,0,0,5.85,0.0,1
0,1,0,0,0.53,33,35,1,0,5.85,0.0,1
0,1,1,0,1.0,33,43,1,1,5.85,0.0,1
0,0,0,0,0.1,41,56,0,0,1.36,0.0,0
0,0,0,0,0.19,31,37,1,1,1.36,0.0,1
0,0,0,0,0.34,42,50,1,1,1.36,0.0,1
0,0,0,0,0.55,27,34,0,1,1.36,0.0,1
0,0,0,0,0.8,40,53,1,1,1.36,0.0,0
0,0,1,0,1.0,6,9,1,0,1.36,0.0,1
0,0,1,0,1.0,45,21,0,1,1.36,0.0,1
0,1,0,0,0.25,35,39,0,0,1.36,0.0,0
0,1,0,0,0.48,16,27,0,1,1.36,0.0,1
0,1,1,0,1.0,29,36,1,0,1.36,0.0,1
0,1,1,0,1.0,9,0,1,1,1.36,0.0,1
0,0,0,0,0.11,10,11,0,0,3.97,0.0,1
0,0,0,0,0.35,39,54,1,1,3.97,0.0,0
0,0,0,0,0.51,12,0,1,1,3.97,0.0,1
0,0,0,0,0.57,41,56,0,1,3.97,0.0,1
0,0,0,0,0.59,50,0,1,1,3.97,0.0,1
0,0,0,0,0.9,26,4,0,1,3.97,0.0,1
0,0,1,0,1.0,41,56,0,1,3.97,0.0,0
0,0,1,0,1.0,26,43,0,1,3.97,0.0,1
1,1,0,0,0.29,30,8,1,0,3.97,0.0,1
1,1,0,0,0.37,33,49,0,1,3.97,0.0,1
1,1,0,0,0.44,34,47,1,1,3.97,0.0,1
0,1,1,0,1.0,41,56,0,0,3.97,0.0,0
0,1,1,0,1.0,32,44,0,1,3.97,0.0,1
0,0,0,0,0.32,34,50,0,0,7.41,1.0,1
0,0,0,0,0.47,26,40,0,1,7.41,1.0,1
0,0,0,0,0.57,6,31,0,1,7.41,1.0,1
0,0,0,0,0.88,6,9,0,1,7.41,1.0,1
0,0,1,0,0.97,37,55,1,0,7.41,1.0,0
0,0,1,0,1.0,39,23,1,1,7.41,1.0,1
0,1,0,0,0.27,38,43,1,0,7.41,1.0,1
0,1,0,0,0.52,32,5,1,1,7.41,1.0,1
0,1,0,0,0.91,11,38,1,1,7.41,1.0,1
0,1,1,0,1.0,37,49,1,1,7.41,1.0,1
0,1,1,0,1.0,22,39,0,1,7.41,1.0,1
0,0,0,0,0.28,35,41,0,0,4.4,0.0,1
0,0,0,0,0.34,33,38,1,1,4.4,0.0,1
0,0,0,0,0.49,35,39,1,1,4.4,0.0,1
0,0,0,0,0.55,44,52,0,1,4.4,0.0,0
0,0,0,0,0.87,26,37,0,1,4.4,0.0,1
0,0,1,0,1.0,41,49,1,1,4.4,0.0,0
0,0,1,0,1.0,31,40,1,1,4.4,0.0,0
1,1,0,0,0.2,22,24,0,0,4.4,0.0,1
1,1,0,0,0.44,11,41,0,1,4.4,0.0,1
0,0,0,0,0.53,43,49,1,0,7.77,1.0,0
0,0,0,0,0.84,11,5,0,1,7.77,1.0,1
0,0,1,0,1.0,37,47,0,1,7.77,1.0,1
0,0,1,0,1.0,30,21,1,1,7.77,1.0,1
0,0,1,0,1.0,45,4,1,1,7.77,1.0,1
0,1,0,0,0.31,24,36,1,1,7.77,1.0,1
0,1,0,0,0.37,29,38,1,1,7.77,1.0,1
0,1,0,0,0.45,42,30,1,1,7.77,1.0,1
0,1,1,0,1.0,5,0,1,1,7.77,1.0,1
0,0,0,0,0.34,11,34,0,0,3.34,0.92,1
0,0,0,0,0.41,37,44,0,1,3.34,0.92,0
0,0,0,0,0.45,17,3,0,1,3.34,0.92,1
0,0,0,0,0.62,42,50,1,1,3.34,0.92,0
0,1,0,0,0.27,38,30,1,0,3.34,0.92,1
0,1,0,0,0.38,40,27,0,1,3.34,0.92,1
0,1,0,0,0.48,43,8,0,1,3.34,0.92,1
0,0,0,0,0.16,40,50,1,0,7.15,1.0,0
0,0,0,0,0.24,43,52,1,1,7.15,1.0,0
0,0,0,0,0.79,43,52,0,1,7.15,1.0,0
0,0,0,0,0.87,24,30,1,1,7.15,1.0,1
0,0,1,0,1.0,33,38,1,1,7.15,1.0,1
0,0,1,0,1.0,34,38,1,1,7.15,1.0,1
0,0,1,0,1.0,32,34,1,1,7.15,1.0,1
0,0,0,0,0.23,41,49,1,0,10.72,1.0,1
0,0,0,0,0.34,31,33,0,1,10.72,1.0,1
0,0,0,0,0.6,39,44,0,1,10.72,1.0,1
0,0,0,0,0.85,39,46,1,1,10.72,1.0,1
0,0,1,0,1.0,27,36,0,1,10.72,1.0,1
0,0,1,0,1.0,40,48,1,1,10.72,1.0,1
0,1,0,0,0.28,27,31,0,0,10.72,1.0,1
0,1,1,0,1.0,40,56,0,1,10.72,1.0,0
0,0,0,0,0.33,32,22,0,0,8.51,1.0,1
0,0,0,0,0.88,8,7,0,1,8.51,1.0,1
0,0,1,0,0.97,41,52,1,1,8.51,1.0,1
0,0,1,0,1.0,25,26,0,1,8.51,1.0,0
0,0,1,0,1.0,41,54,1,1,8.51,1.0,0
0,1,0,0,0.37,49,24,1,0,8.51,1.0,1
0,1,0,0,0.53,8,23,1,1,8.51,1.0,1
0,1,0,0,0.56,36,8,0,1,8.51,1.0,1
0,1,0,0,0.79,9,21,1,1,8.51,1.0,1
0,1,1,0,1.0,37,22,0,1,8.51,1.0,0
0,0,0,0,0.15,27,36,1,0,6.07,0.79,0
0,0,0,0,0.57,34,47,1,0,6.07,0.79,1
0,0,1,0,0.95,10,0,1,0,6.07,0.79,1
0,0,1,0,1.0,28,39,0,1,6.07,0.79,1
0,0,1,0,1.0,31,40,1,1,6.07,0.79,1
0,1,0,0,0.36,19,47,1,0,6.07,0.79,1
0,1,0,0,0.41,40,47,0,1,6.07,0.79,1
0,1,0,0,0.82,15,48,0,1,6.07,0.79,1
0,1,1,0,1.0,16,27,1,1,6.07,0.79,1
0,1,1,0,1.0,38,48,0,1,6.07,0.79,0
1,0,0,0,0.46,25,5,0,0,10.47,1.0,1
1,0,0,0,0.59,42,54,0,1,10.47,1.0,1
1,0,1,0,1.0,40,47,1,1,10.47,1.0,0
1,0,1,0,1.0,50,7,0,1,10.47,1.0,0
1,0,1,0,1.0,42,46,0,1,10.47,1.0,1
0,1,0,0,0.23,24,19,0,0,10.47,1.0,1
0,1,0,0,0.37,29,25,0,1,10.47,1.0,1
0,1,0,0,0.54,33,35,1,1,10.47,1.0,1
0,1,0,0,0.91,25,32,0,1,10.47,1.0,0
0,1,1,0,1.0,38,49,1,1,10.47,1.0,1
1,0,0,0,0.1,35,41,0,0,5.92,1.0,1
0,0,1,0,0.96,16,22,0,0,5.92,1.0,1
0,0,1,0,1.0,44,51,0,1,5.92,1.0,0
0,1,0,0,0.26,20,11,1,0,5.92,1.0,1
0,1,1,0,1.0,13,42,1,0,5.92,1.0,1
0,0,0,0,0.14,40,22,0,0,12.18,1.0,1
0,0,0,0,0.37,39,29,1,1,12.18,1.0,1
0,0,0,0,0.89,27,22,0,1,12.18,1.0,1
0,0,1,0,1.0,41,43,1,1,12.18,1.0,1
1,1,0,0,0.23,35,16,1,0,12.18,1.0,1
1,1,0,0,0.54,43,24,1,1,12.18,1.0,1
1,1,1,0,0.99,28,0,1,1,12.18,1.0,1
1,1,1,0,1.0,46,30,1,1,12.18,1.0,0
1,1,1,0,1.0,39,40,1,1,12.18,1.0,0
1,1,1,0,1.0,38,25,1,1,12.18,1.0,0
0,0,0,1,0.05,41,52,1,0,1.3,0.0,1
0,0,0,0,0.35,49,20,0,1,1.3,0.0,1
0,0,0,0,0.73,44,30,1,1,1.3,0.0,1
0,0,1,0,0.98,25,34,0,1,1.3,0.0,1
0,0,1,0,1.0,49,24,1,1,1.3,0.0,0
0,0,1,0,1.0,44,27,1,1,1.3,0.0,0
0,0,1,0,1.0,44,24,0,1,1.3,0.0,1
0,1,0,0,0.45,23,25,0,0,1.3,0.0,1
0,1,0,0,0.79,19,28,0,1,1.3,0.0,1
0,1,1,0,1.0,28,42,1,1,1.3,0.0,1
1,0,0,0,0.43,25,26,0,0,13.25,1.0,1
1,0,0,0,0.58,36,48,1,1,13.25,1.0,1
1,0,0,0,0.85,31,22,0,1,13.25,1.0,1
0,0,1,0,1.0,17,36,1,0,13.25,1.0,1
1,1,0,0,0.87,31,38,1,0,13.25,1.0,0
1,1,1,0,1.0,9,6,0,1,13.25,1.0,1
0,0,0,0,0.07,26,4,0,0,6.51,0.08,1
0,0,0,0,0.13,28,23,1,1,6.51,0.08,0
0,0,0,0,0.9,46,11,1,1,6.51,0.08,0
0,0,1,0,1.0,21,37,1,0,6.51,0.08,1
0,1,0,0,0.34,42,50,0,0,6.51,0.08,0
0,1,0,0,0.64,50,17,0,1,6.51,0.08,0
0,1,1,0,1.0,44,49,1,0,6.51,0.08,0
0,1,1,0,1.0,30,9,0,1,6.51,0.08,1
0,1,1,0,1.0,10,0,1,1,6.51,0.08,1
0,1,1,0,1.0,42,50,0,1,6.51,0.08,0
0,0,0,0,0.48,47,36,0,0,12.57,1.0,1
0,0,1,0,1.0,9,0,1,0,12.57,1.0,1
0,1,0,0,0.43,24,12,0,0,12.57,1.0,1
0,1,0,0,0.52,11,10,0,1,12.57,1.0,1
0,1,0,0,0.84,37,13,1,1,12.57,1.0,1
0,1,1,0,1.0,42,4,1,1,12.57,1.0,1
0,1,1,0,1.0,36,36,1,1,12.57,1.0,1
0,1,1,0,1.0,32,44,1,1,12.57,1.0,1
0,1,1,0,1.0,18,41,1,1,12.57,1.0,1
0,0,1,0,0.99,17,40,1,0,7.65,0.8,1
0,1,0,0,0.21,35,39,1,0,7.65,0.8,1
0,1,0,0,0.39,11,22,1,1,7.65,0.8,1
0,1,1,0,1.0,22,39,0,1,7.65,0.8,1
0,1,1,0,1.0,11,0,1,1,7.65,0.8,1
0,1,1,0,1.0,43,53,0,1,7.65,0.8,1
0,1,1,0,1.0,14,34,1,1,7.65,0.8,1
0,0,0,0,0.36,18,6,0,0,14.31,1.0,1
0,0,0,0,0.87,32,41,1,1,14.31,1.0,1
0,0,1,0,1.0,39,52,1,0,14.31,1.0,1
0,1,0,0,0.16,20,49,0,0,14.31,1.0,1
0,1,0,0,0.32,36,37,0,1,14.31,1.0,1
0,1,0,0,0.55,41,53,1,1,14.31,1.0,1
0,1,1,0,1.0,36,44,1,1,14.31,1.0,1
0,1,1,0,1.0,39,48,1,1,14.31,1.0,1
0,0,0,0,0.08,41,53,1,0,3.35,0.0,1
0,0,0,0,0.23,16,38,0,1,3.35,0.0,1
0,0,0,0,0.27,25,53,1,1,3.35,0.0,1
0,0,0,0,0.36,34,3,1,1,3.35,0.0,1
0,0,0,0,0.8,18,34,1,1,3.35,0.0,1
0,0,1,0,1.0,42,21,1,1,3.35,0.0,0
0,1,0,0,0.17,31,31,1,0,3.35,0.0,0
0,1,0,0,0.44,30,30,0,1,3.35,0.0,1
0,1,0,0,0.82,31,31,1,1,3.35,0.0,1
0,0,0,0,0.09,38,27,1,0,4.03,0.88,0
0,0,0,0,0.45,30,23,0,1,4.03,0.88,1
0,0,0,0,0.54,42,1,1,1,4.03,0.88,1
0,0,1,0,0.97,15,11,0,1,4.03,0.88,1
0,0,1,0,1.0,12,14,0,1,4.03,0.88,1
0,1,0,0,0.51,23,43,1,0,4.03,0.88,1
0,1,1,0,1.0,42,54,0,1,4.03,0.88,1
0,1,1,0,1.0,51,0,1,0,4.03,0.88,1
0,0,0,0,0.16,35,2,0,0,14.22,1.0,1
0,0,0,0,0.31,40,46,0,1,14.22,1.0,0
0,0,0,0,0.4,28,10,1,1,14.22,1.0,1
0,0,0,0,0.87,30,27,0,1,14.22,1.0,1
0,0,1,0,0.95,41,15,0,1,14.22,1.0,0
0,0,1,0,1.0,20,15,1,1,14.22,1.0,1
0,1,0,0,0.07,9,21,1,0,14.22,1.0,1
0,1,0,0,0.24,18,43,0,1,14.22,1.0,1
0,1,0,0,0.46,28,46,0,1,14.22,1.0,1
0,1,1,0,1.0,32,22,0,1,14.22,1.0,1
1,0,0,0,0.15,7,0,1,0,6.17,1.0,1
1,0,0,0,0.21,18,43,1,1,6.17,1.0,1
1,0,0,0,0.48,16,22,1,1,6.17,1.0,1
1,0,0,0,0.77,33,50,1,1,6.17,1.0,1
1,0,1,0,1.0,30,49,1,1,6.17,1.0,0
0,0,1,0,1.0,14,21,0,0,6.17,1.0,1
0,0,1,0,1.0,30,42,1,1,6.17,1.0,1
0,1,0,1,0.06,40,47,0,0,6.17,1.0,1
0,1,0,0,0.34,16,14,0,1,6.17,1.0,1
0,1,0,0,0.52,35,40,0,1,6.17,1.0,0
0,1,0,0,0.55,56,23,1,1,6.17,1.0,1
0,0,0,0,0.25,14,17,0,0,7.6,0.39,1
0,0,0,0,0.29,8,7,1,1,7.6,0.39,1
0,0,0,0,0.36,13,48,1,1,7.6,0.39,1
0,0,0,0,0.41,39,58,0,1,7.6,0.39,0
0,0,0,0,0.52,6,0,1,1,7.6,0.39,1
0,0,0,0,0.56,27,34,1,1,7.6,0.39,0
0,0,0,0,0.84,32,39,1,1,7.6,0.39,1
0,0,1,0,1.0,33,52,0,1,7.6,0.39,1
0,0,1,0,1.0,41,51,0,1,7.6,0.39,1
0,0,0,0,0.06,26,28,1,0,6.03,0.0,0
0,0,0,0,0.3,42,50,1,1,6.03,0.0,1
0,0,0,0,0.58,42,52,1,1,6.03,0.0,1
0,0,1,0,1.0,16,0,1,1,6.03,0.0,1
0,0,1,0,1.0,20,37,0,1,6.03,0.0,1
0,0,1,0,1.0,18,0,1,1,6.03,0.0,1
0,1,0,0,0.16,4,0,1,0,6.03,0.0,1
0,1,0,0,0.27,11,15,1,0,6.03,0.0,1
0,1,0,0,0.32,44,28,0,1,6.03,0.0,0
0,1,1,0,1.0,33,44,1,1,6.03,0.0,1
0,1,1,0,1.0,32,44,0,1,6.03,0.0,1
0,1,1,0,1.0,33,41,1,1,6.03,0.0,1
1,0,0,1,0.05,16,15,1,0,6.19,1.0,1
1,0,0,0,0.08,11,15,0,1,6.19,1.0,1
1,0,0,0,0.6,30,37,1,1,6.19,1.0,1
1,0,0,0,0.85,22,36,0,1,6.19,1.0,1
0,0,1,0,1.0,38,48,0,0,6.19,1.0,0
0,0,1,0,1.0,30,37,1,1,6.19,1.0,1
0,1,1,0,1.0,38,47,1,0,6.19,1.0,1
0,0,0,0,0.76,33,29,1,0,4.82,0.06,1
0,0,1,0,1.0,30,34,0,1,4.82,0.06,0
0,0,1,0,1.0,33,35,0,1,4.82,0.06,1
0,0,1,0,1.0,48,18,0,1,4.82,0.06,0
1,1,0,1,0.05,40,27,0,0,4.82,0.06,1
